product_name,brands,target,image_url,nutriscore_grade
Tablette de chocolat au lait Tanzanie 60% de cacao,Shouka,milk-chocolates,https://images.openfoodfacts.org/images/products/376/033/604/0657/front_fr.3.400.jpg,e
Munz Swiss Premium Milch 100g,Munz,milk-chocolates,https://images.openfoodfacts.org/images/products/761/004/108/0003/front_fr.9.400.jpg,e
Chocolat au lait allégé en sucre,La Cure Gourmande,milk-chocolates,https://images.openfoodfacts.org/images/products/376/014/586/9845/front_fr.8.400.jpg,e
Lait Petit Beurre,Côte d'Or,milk-chocolates,https://images.openfoodfacts.org/images/products/762/220/181/7145/front_fr.9.400.jpg,e
Aiguebelle,Aiguebelle,milk-chocolates,https://images.openfoodfacts.org/images/products/611/101/700/0618/front_fr.12.400.jpg,e
Milchschokolade,"Deluxe, Lidl",milk-chocolates,https://images.openfoodfacts.org/images/products/000/002/048/9823/front_de.10.400.jpg,e
Figurine chocolat au lait,,milk-chocolates,https://images.openfoodfacts.org/images/products/540/026/503/5536/front_fr.4.400.jpg,e
Orange Amère,NewTree,milk-chocolates,https://images.openfoodfacts.org/images/products/542/500/834/5048/front_fr.5.400.jpg,e
Père Noël smarties,Smarties,milk-chocolates,https://images.openfoodfacts.org/images/products/000/005/994/4294/front_fr.4.400.jpg,e
Cadbury dairy milk chocolate dairy milk,Cadbury,milk-chocolates,https://images.openfoodfacts.org/images/products/762/221/099/3748/front_fr.4.400.jpg,e
Chocolat : lait au mais grillé et salé,Lapita,milk-chocolates,https://images.openfoodfacts.org/images/products/334/826/630/1316/front_fr.4.400.jpg,e
Blooming Passion,NewTree,milk-chocolates,https://images.openfoodfacts.org/images/products/542/500/834/8056/front_fr.20.400.jpg,e
Choco Lolly,Favorina,milk-chocolates,https://images.openfoodfacts.org/images/products/000/008/349/6752/front_fr.3.400.jpg,e
Peanut Slab Milk Chocolate Bar,Whittaker's,milk-chocolates,https://images.openfoodfacts.org/images/products/000/009/431/4212/front_en.51.400.jpg,e
Chocolat au lait aux pommes,Chocolat Guilleminot,milk-chocolates,https://images.openfoodfacts.org/images/products/376/018/974/2197/front_fr.4.400.jpg,e
Chocolat,Comptoir du Cacao,milk-chocolates,https://images.openfoodfacts.org/images/products/376/007/899/8605/front_fr.4.400.jpg,e
Chocolat Mapple Latte,Canada True,milk-chocolates,https://images.openfoodfacts.org/images/products/077/109/801/1154/front_fr.3.400.jpg,e
Mellesjokolade,Freia,milk-chocolates,https://images.openfoodfacts.org/images/products/609/106/140/1701/front_fr.5.400.jpg,unknown
Cioccolato,Freia,milk-chocolates,https://images.openfoodfacts.org/images/products/704/011/066/2203/front_en.19.400.jpg,e
chocolat lait,U,milk-chocolates,https://images.openfoodfacts.org/images/products/095/486/722/2672/front_fr.3.400.jpg,e
Chocolat,Comptoir du Cacao,milk-chocolates,https://images.openfoodfacts.org/images/products/376/007/899/8605/front_fr.4.400.jpg,e
Poule chocolat au lait,Chevaliers d'Argouges,milk-chocolates,https://images.openfoodfacts.org/images/products/342/137/153/4135/front_fr.3.400.jpg,e
Chocolat au lait et au céréales soufflées,"E.C.O. +, ECO+",milk-chocolates,https://images.openfoodfacts.org/images/products/345/097/010/3053/front_fr.13.400.jpg,e
Chocolat lait fourrage pâte à tartiner noisettes,"Leader Price, Carrés Gourmands",milk-chocolates,https://images.openfoodfacts.org/images/products/326/385/220/2818/front_fr.6.400.jpg,e
Poulain Bon et BIO lait,Poulain,milk-chocolates,https://images.openfoodfacts.org/images/products/366/434/631/5654/front_fr.13.400.jpg,e
Chocolat lait 48%  Ekeko,A. Morin,milk-chocolates,https://images.openfoodfacts.org/images/products/376/026/429/0377/front_fr.3.400.jpg,e
Lait du Pays Alpin,fin carré,milk-chocolates,https://images.openfoodfacts.org/images/products/000/002/008/9849/front_fr.29.400.jpg,e
Chocolat lait café noisettes,Terra Etica,milk-chocolates,https://images.openfoodfacts.org/images/products/348/398/190/1684/front_fr.12.400.jpg,e
Chocolat au lait origine Pérou 50% cacao,"Monoprix, Monoprix Gourmet",milk-chocolates,https://images.openfoodfacts.org/images/products/335/003/369/2473/front_fr.28.400.jpg,e
Lindt Mini-teddy Mit Perforation 5er,Lindt,milk-chocolates,https://images.openfoodfacts.org/images/products/400/053/970/3720/front_fr.8.400.jpg,e
Chocolat Lait Gourmand bio,,milk-chocolates,https://images.openfoodfacts.org/images/products/326/605/254/3019/front_fr.12.400.jpg,e
Villars,Villars,milk-chocolates,https://images.openfoodfacts.org/images/products/761/003/601/4013/front_fr.7.400.jpg,e
Pépite de chocolat au lait,La Maison du Biscuit,milk-chocolates,https://images.openfoodfacts.org/images/products/344/961/025/4002/front_fr.4.400.jpg,unknown
Schoko Lolly,Favorina,milk-chocolates,https://images.openfoodfacts.org/images/products/000/002/033/6592/front_fr.24.400.jpg,e
Palets de Chocolat à Cuisiner - Chocolat au lait 35%,Cémoi,milk-chocolates,https://images.openfoodfacts.org/images/products/317/328/265/3220/front_fr.17.400.jpg,e
Chocolat au lait,Riegelein,milk-chocolates,https://images.openfoodfacts.org/images/products/401/390/097/6036/front_fr.3.400.jpg,e
Chocolat lait fourré praliné éclats noisette caramélisée - 2x150g,U,milk-chocolates,https://images.openfoodfacts.org/images/products/325/622/958/4532/front_fr.3.400.jpg,e
Golden Pistachio Chocolate,"Vildiz Holding, Ülker",milk-chocolates,https://images.openfoodfacts.org/images/products/869/050/414/1952/front_de.5.400.jpg,e
Chocolat,Auchan,milk-chocolates,https://images.openfoodfacts.org/images/products/359/671/041/2914/front_fr.8.400.jpg,e
Hachez Braune Blätter Vollmilch,Hachez,milk-chocolates,https://images.openfoodfacts.org/images/products/400/815/500/0346/front_de.16.400.jpg,e
Chocolat au lait onctueux noisette,,milk-chocolates,https://images.openfoodfacts.org/images/products/000/002/076/9789/front_fr.3.400.jpg,e
Chocolat Lait 45% Perles craquantes,,milk-chocolates,https://images.openfoodfacts.org/images/products/376/030/197/0064/front_fr.3.400.jpg,e
Dairy Milk,Cadbury,milk-chocolates,https://images.openfoodfacts.org/images/products/500/020/148/7230/front_fr.6.400.jpg,e
Choco Lait 45%,Maison Bonange,milk-chocolates,https://images.openfoodfacts.org/images/products/377/001/616/6171/front_fr.3.400.jpg,e
For You With Love,Hema,milk-chocolates,https://images.openfoodfacts.org/images/products/202/154/759/9992/front_fr.14.400.jpg,e
L'original lait,"Côte d’or,Mondelez",milk-chocolates,https://images.openfoodfacts.org/images/products/541/008/120/0551/front_fr.95.400.jpg,e
Réauté chocolat - La ferme,LES PATAKI,milk-chocolates,https://images.openfoodfacts.org/images/products/361/910/000/0000/front_fr.12.400.jpg,e
Chocolat au lait pure origine,,milk-chocolates,https://images.openfoodfacts.org/images/products/370/136/900/1086/front_fr.3.400.jpg,unknown
ChoqSplash goût Menthe,Milka,milk-chocolates,https://images.openfoodfacts.org/images/products/762/221/043/3756/front_fr.5.400.jpg,d
Lindt Swiss Gold Milk Raisin Hazelnut Chocolate Bar,Lindt,milk-chocolates,https://images.openfoodfacts.org/images/products/761/040/007/3738/front_fr.10.400.jpg,e
Hot Chocolate - speculos,"Hot Chocolate, Le comptoire de Mathilde",milk-chocolates,https://images.openfoodfacts.org/images/products/376/017/009/4007/front_fr.26.400.jpg,e
Plaque de chocolat au lait,Le Chocolatier Sablais,milk-chocolates,https://images.openfoodfacts.org/images/products/376/005/993/9351/front_fr.3.400.jpg,e
Chocola's,Excellium Tradition,milk-chocolates,https://images.openfoodfacts.org/images/products/540/026/503/9473/front_fr.15.400.jpg,e
Chocolat Lait BIO,Chocolaterie Castelain,milk-chocolates,https://images.openfoodfacts.org/images/products/351/428/011/6964/front_fr.11.400.jpg,e
Melk Geroosterde Maïs Jalapeno Peper,Albert Heijn,milk-chocolates,https://images.openfoodfacts.org/images/products/871/890/669/8918/front_nl.11.400.jpg,e
Milk chocolate confetti letter,Hema,milk-chocolates,https://images.openfoodfacts.org/images/products/871/816/187/1675/front_fr.4.400.jpg,e
Lait & NEO,Fin Carré,milk-chocolates,https://images.openfoodfacts.org/images/products/000/005/369/5536/front_fr.10.400.jpg,e
Cuillère chocolatée,Franprix,milk-chocolates,https://images.openfoodfacts.org/images/products/326/385/186/3218/front_fr.4.400.jpg,e
Cioccolato al latte biologico,Otto Chocolates,milk-chocolates,https://images.openfoodfacts.org/images/products/805/645/092/0117/front_fr.14.400.jpg,e
20X10G MINIS LAIT MILKA,"Milka, mondelez",milk-chocolates,https://images.openfoodfacts.org/images/products/762/230/070/7880/front_fr.43.400.jpg,e
Chocolat dessert Lait,isaura,milk-chocolates,https://images.openfoodfacts.org/images/products/200/605/010/7278/front_en.15.400.jpg,e
Milk chocolate figures,,milk-chocolates,https://images.openfoodfacts.org/images/products/405/648/970/4362/front_fr.8.400.jpg,e
Vollmich Bourbon-Vanille,Feodora,milk-chocolates,https://images.openfoodfacts.org/images/products/400/032/301/0102/front_de.11.400.jpg,e
Dessert au Chocolat,MILKA,milk-chocolates,https://images.openfoodfacts.org/images/products/762/230/002/6752/front_de.46.400.jpg,e
l'original lait,Cote d'or,milk-chocolates,https://images.openfoodfacts.org/images/products/741/468/120/0551/front_fr.10.400.jpg,e
Chocolat au lait à la boix de coco grillée et au curry rouge,"Delhaize, Deli Cata",milk-chocolates,https://images.openfoodfacts.org/images/products/540/011/361/4739/front_fr.13.400.jpg,e
Palets Chocolat lait 41%,Greenweez,milk-chocolates,https://images.openfoodfacts.org/images/products/370/126/970/6104/front_fr.3.400.jpg,e
"Chocolat Au Lait Et Au Nougat,",Café-Tasse,milk-chocolates,,e
Milk chocolate confetti letter,Hema,milk-chocolates,https://images.openfoodfacts.org/images/products/871/816/187/1675/front_fr.4.400.jpg,e
Chocolat lait caramélisé,Barre Clandestine,milk-chocolates,https://images.openfoodfacts.org/images/products/376/037/254/0029/front_fr.3.400.jpg,e
Chocolate con leche,Simón Coll,milk-chocolates,https://images.openfoodfacts.org/images/products/841/390/795/9302/front_fr.14.400.jpg,e
Aiguebelle,Aiguebelle,milk-chocolates,https://images.openfoodfacts.org/images/products/611/101/700/0618/front_fr.12.400.jpg,e
Hokey pokey,Whittaker's,milk-chocolates,https://images.openfoodfacts.org/images/products/940/314/200/2443/front_fr.3.400.jpg,e
Lait Noel,,milk-chocolates,https://images.openfoodfacts.org/images/products/370/126/500/0718/front_fr.3.400.jpg,e
Chocolate Block Dairy Milk,Cadbury,milk-chocolates,https://images.openfoodfacts.org/images/products/930/061/700/3328/front_en.26.400.jpg,e
Chocolat au lait pop corn,U,milk-chocolates,https://images.openfoodfacts.org/images/products/325/622/608/7463/front_en.14.400.jpg,e
Chocolat Lait Gourmand bio,,milk-chocolates,https://images.openfoodfacts.org/images/products/326/605/254/3019/front_fr.12.400.jpg,e
Chocolat Fondant noisettes croustillant,Lindt & Sprüngli,milk-chocolates,https://images.openfoodfacts.org/images/products/304/692/004/0419/front_fr.7.400.jpg,e
Chocolat au lait,Galler,milk-chocolates,https://images.openfoodfacts.org/images/products/541/203/812/9465/front_fr.31.400.jpg,e
"Gwenrann, palets chocolat au lait à la fleur de sel de Guérande",l'attelier,milk-chocolates,https://images.openfoodfacts.org/images/products/376/023/564/2075/front_fr.3.400.jpg,unknown
milka avec tuc,"milka, tuc",milk-chocolates,https://images.openfoodfacts.org/images/products/762/221/002/2745/front_fr.7.400.jpg,e
Melkchocolade brownie fudge,Hema,milk-chocolates,https://images.openfoodfacts.org/images/products/872/035/414/9492/front_fr.3.400.jpg,e
Chocolat Villars Lait Suisse à l'ancienne 100g,Villars,milk-chocolates,https://images.openfoodfacts.org/images/products/761/003/601/0305/front_fr.52.400.jpg,e
Melk chocolade 32%,Tony&#039;s Chocolonely,milk-chocolates,https://images.openfoodfacts.org/images/products/871/767/733/4094/front_nl.37.400.jpg,e
Lettre S au chocolat au lait et Spéculoos,Hema,milk-chocolates,https://images.openfoodfacts.org/images/products/871/853/782/7428/front_fr.3.400.jpg,e
L. 3x 100 Lait Extr-fin B. F,Belle France,milk-chocolates,https://images.openfoodfacts.org/images/products/325/856/106/0149/front_fr.19.400.jpg,e
Friture Chocolat au Lait,Réauté,milk-chocolates,https://images.openfoodfacts.org/images/products/310/951/000/0009/front_fr.4.400.jpg,e
Lapte,Laura,milk-chocolates,https://images.openfoodfacts.org/images/products/594/104/782/1300/front_ro.11.400.jpg,e
Chocolat au Lait et aux noisettes entières,U,milk-chocolates,https://images.openfoodfacts.org/images/products/325/622/809/7620/front_fr.10.400.jpg,e
Chocolat au Lait,"Carrefour, Esprit de Fête",milk-chocolates,https://images.openfoodfacts.org/images/products/356/007/086/7967/front_fr.12.400.jpg,e
Dolca Chocolate Con Leche,Nestlé,milk-chocolates,https://images.openfoodfacts.org/images/products/841/010/003/6601/front_fr.7.400.jpg,e
Banana cookies,,milk-chocolates,https://images.openfoodfacts.org/images/products/541/312/136/6415/front_fr.3.400.jpg,e
Harry Potter Peppermint Toads,"Harry Potter, Honeydukes",milk-chocolates,https://images.openfoodfacts.org/images/products/040/001/236/0138/front_en.14.400.jpg,e
Chocolat Citron vert muesli,NewTree,milk-chocolates,https://images.openfoodfacts.org/images/products/542/500/834/4669/front_fr.5.400.jpg,e
Bio chocolat au lait abricot,Exki,milk-chocolates,https://images.openfoodfacts.org/images/products/200/009/102/9728/front_fr.9.400.jpg,e
Chocolat lait 35%,,milk-chocolates,https://images.openfoodfacts.org/images/products/377/001/857/6022/front_fr.3.400.jpg,e
Chocolat au lait,,milk-chocolates,https://images.openfoodfacts.org/images/products/404/365/116/5045/front_fr.3.400.jpg,d
Chocolat à casser,Orset,milk-chocolates,https://images.openfoodfacts.org/images/products/376/024/616/1299/front_fr.4.400.jpg,e
Christmas chocolate figures,,milk-chocolates,https://images.openfoodfacts.org/images/products/871/566/100/7528/front_fr.12.400.jpg,e
Tablette chocolat au lait et spéculoos,,milk-chocolates,https://images.openfoodfacts.org/images/products/400/346/704/0073/front_fr.3.400.jpg,e
Milk Chocolate,Fazer,milk-chocolates,https://images.openfoodfacts.org/images/products/641/140/101/6073/front_fr.10.400.jpg,e
Chocolat au lait mini,,milk-chocolates,https://images.openfoodfacts.org/images/products/406/826/204/7269/front_fr.3.400.jpg,e
Melkesjokolade Salt Lakris,"Freia, Mondelez",milk-chocolates,https://images.openfoodfacts.org/images/products/762/221/067/8546/front_en.14.400.jpg,e
Chocolat au lait saint Domingue cerise,Bovetti,milk-chocolates,https://images.openfoodfacts.org/images/products/350/194/012/8276/front_fr.3.400.jpg,unknown
Friletti lait extra fin,Frey,milk-chocolates,https://images.openfoodfacts.org/images/products/761/650/064/6124/front_fr.23.400.jpg,e
"Chocolat au Lait Cranberries, Noix de Pécan, Sucre d'Érable",Cora,milk-chocolates,https://images.openfoodfacts.org/images/products/325/798/553/4823/front_fr.4.400.jpg,e
Chocolat au lait sans sucre,"Lindt, Lindt & Sprüngli",milk-chocolates,https://images.openfoodfacts.org/images/products/801/310/869/9122/front_fr.3.400.jpg,e
Chocolat au mait,Hema,milk-chocolates,https://images.openfoodfacts.org/images/products/201/008/199/9993/front_fr.4.400.jpg,e
Chocolat au lait,"FlyOnBoard, Souvenir from Greece",milk-chocolates,https://images.openfoodfacts.org/images/products/520/012/962/0638/front_fr.10.400.jpg,e
Moulage de chocolat au lait décoré,,milk-chocolates,https://images.openfoodfacts.org/images/products/376/005/993/3434/front_fr.12.400.jpg,e
Chocolat de couverture au lait,Tresors De Chefs,milk-chocolates,https://images.openfoodfacts.org/images/products/366/332/700/1432/front_fr.3.400.jpg,e
Chocolat belge magie du chocolat,,milk-chocolates,https://images.openfoodfacts.org/images/products/000/002/026/0873/front_fr.3.400.jpg,e
Lait 45% cacao,U,milk-chocolates,https://images.openfoodfacts.org/images/products/325/622/775/1721/front_fr.13.400.jpg,e
Hauchzarte Herzen,Milka,milk-chocolates,https://images.openfoodfacts.org/images/products/762/240/077/9756/front_de.29.400.jpg,e
Milk Chocolate,Way to go,milk-chocolates,https://images.openfoodfacts.org/images/products/405/648/971/9571/front_sv.32.400.jpg,e
Chocolat MORROPÓN & LAIT CARAMÉLISÉ,Barre Clandestine,milk-chocolates,https://images.openfoodfacts.org/images/products/376/037/254/0104/front_fr.11.400.jpg,e
Chocolat lait,Carrefour,milk-chocolates,https://images.openfoodfacts.org/images/products/300/541/241/7924/front_en.3.400.jpg,unknown
Lait tendre 41% cacao,Le Chocolat des Français,milk-chocolates,https://images.openfoodfacts.org/images/products/370/119/880/0904/front_fr.12.400.jpg,e
Milk,Cavalier,milk-chocolates,https://images.openfoodfacts.org/images/products/541/362/310/1002/front_fr.4.400.jpg,d
LAIT SURFIN,Klaus,milk-chocolates,https://images.openfoodfacts.org/images/products/302/564/008/6044/front_fr.8.400.jpg,e
Chocolat au lait supérieur,Belle France,milk-chocolates,https://images.openfoodfacts.org/images/products/325/856/106/0156/front_fr.5.400.jpg,e
Chocolat au lait,Chevaliers d'Argouges,milk-chocolates,https://images.openfoodfacts.org/images/products/000/000/123/3223/front_fr.3.400.jpg,e
Novi Al Latte Classico,Novi,milk-chocolates,https://images.openfoodfacts.org/images/products/800/638/021/1403/front_it.7.400.jpg,e
